timestamp,close
8/21/13,381.34
8/22/13,384.77
8/23/13,386.17
8/26/13,384.8
8/27/13,378.45
8/28/13,379.48
8/29/13,380.4
8/30/13,378.67
9/3/13,380.05
9/4/13,383.22
9/5/13,383.73
9/6/13,383.8
9/9/13,387.89
9/10/13,390.84
9/11/13,391.94
9/12/13,390.57
9/13/13,391.66
9/16/13,393.81
9/17/13,395.64
9/18/13,400.35
9/19/13,399.59
9/20/13,396.8
9/23/13,395
9/24/13,394.18
9/25/13,393.23
9/26/13,394.69
9/27/13,393.09
9/30/13,391.02
10/1/13,394.44
10/2/13,394.01
10/3/13,390.46
10/4/13,393.17
10/7/13,389.72
10/8/13,384.86
10/9/13,384.96
10/10/13,393.41
10/11/13,396.09
10/14/13,397.72
10/15/13,394.78
10/16/13,400.14
10/17/13,402.93
10/18/13,405.72
10/21/13,405.73
10/22/13,408.01
10/23/13,406.05
10/24/13,407.37
10/25/13,409.05
10/28/13,409.51
10/29/13,411.74
10/30/13,409.56
10/31/13,408.06
11/1/13,409.08
11/4/13,410.8
11/5/13,409.5
11/6/13,411.02
11/7/13,405.4
11/8/13,410.93
11/11/13,411.35
11/12/13,410.43
11/13/13,413.83
11/14/13,415.74
11/15/13,417.44
11/18/13,415.77
11/19/13,414.7
11/20/13,413.27
11/21/13,416.93
11/22/13,418.88
11/25/13,418.32
11/26/13,418.52
11/27/13,419.59
11/29/13,419.19
12/2/13,417.96
12/3/13,416.61
12/4/13,416.03
12/5/13,414.51
12/6/13,419.01
12/9/13,419.69
12/10/13,418.26
12/11/13,413.29
12/12/13,411.96
12/13/13,412.08
12/16/13,414.82
12/17/13,413.66
12/18/13,420.31
12/19/13,419.7
12/20/13,422.14
12/23/13,424.52
12/24/13,425.81
12/26/13,427.63
12/27/13,427.5
12/30/13,427.47
12/31/13,429.1
1/2/14,425.18
1/3/14,425.27
1/6/14,423.97
1/7/14,426.67
1/8/14,426.59
1/9/14,426.76
1/10/14,427.91
1/13/14,422.46
1/14/14,427.09
1/15/14,429.35
1/16/14,428.79
1/17/14,427.13
1/21/14,428.4
1/22/14,428.87
1/23/14,425.1
1/24/14,416.05
1/27/14,413.76
1/28/14,416.43
1/29/14,412.13
1/30/14,416.89
1/31/14,414.26
2/3/14,404.23
2/4/14,407.44
2/5/14,406.52
2/6/14,411.61
2/7/14,416.9
2/10/14,417.56
2/11/14,422.11
2/12/14,422.24
2/13/14,424.86
2/14/14,426.83
2/18/14,427.61
2/19/14,424.75
2/20/14,427.45
2/21/14,426.75
2/24/14,429.38
2/25/14,428.79
2/26/14,429.11
2/27/14,431.14
2/28/14,432.27
3/3/14,429.14
3/4/14,435.92
3/5/14,435.77
3/6/14,436.48
3/7/14,436.76
3/10/14,436.38
3/11/14,434.03
3/12/14,434.23
3/13/14,429.17
3/14/14,428.29
3/17/14,432.27
3/18/14,435.57
3/19/14,432.85
3/20/14,435.31
3/21/14,434.1
3/24/14,431.81
3/25/14,433.54
3/26/14,430.14
3/27/14,429.28
3/28/14,431.26
3/31/14,435.08
4/1/14,438.3
4/2/14,439.57
4/3/14,438.89
4/4/14,433.12
4/7/14,428.21
4/8/14,429.96
4/9/14,434.6
4/10/14,425.45
4/11/14,421.26
4/14/14,424.55
4/15/14,427.35
4/16/14,431.85
4/17/14,432.53
4/21/14,434.12
4/22/14,436.09
4/23/14,435.08
4/24/14,435.71
4/25/14,431.94
4/28/14,432.97
4/29/14,434.99
4/30/14,436.43
5/1/14,436.41
5/2/14,436.01
5/5/14,436.69
5/6/14,432.72
5/7/14,435.08
5/8/14,434.25
5/9/14,435.03
5/12/14,439.63
5/13/14,439.44
5/14/14,437.05
5/15/14,433.06
5/16/14,434.79
5/19/14,436.6
5/20/14,433.49
5/21/14,436.85
5/22/14,438.1
5/23/14,440.14
5/27/14,442.89
5/28/14,442.25
5/29/14,444.54
5/30/14,445.14
6/2/14,445.48
6/3/14,445.29
6/4/14,446.26
6/5/14,449.51
6/6/14,451.71
6/9/14,452.33
6/10/14,452.06
6/11/14,450.42
6/12/14,447.31
6/13/14,448.69
6/16/14,449.04
6/17/14,450.36
6/18/14,453.66
6/19/14,454.21
6/20/14,455.05
6/23/14,454.93
6/24/14,451.93
6/25/14,454.22
6/26/14,453.64
6/27/14,454.71
6/30/14,454.78
7/1/14,457.97
7/2/14,457.92
7/3/14,460.47
7/7/14,458.27
7/8/14,454.99
7/9/14,456.95
7/10/14,454.88
7/11/14,455.36
7/14/14,457.53
7/15/14,456.5
7/16/14,458.12
7/17/14,452.72
7/18/14,457.5
7/21/14,456.35
7/22/14,458.71
7/23/14,459.36
7/24/14,459.62
7/25/14,457.24
7/28/14,457.24
7/29/14,455.24
7/30/14,455.38
7/31/14,446.22
8/1/14,444.96
8/4/14,448.13
8/5/14,444.09
8/6/14,444.18
8/7/14,441.79
8/8/14,446.8
8/11/14,448.19
8/12/14,447.3
8/13/14,450.34
8/14/14,452.22
8/15/14,452.15
8/18/14,456.23
8/19/14,458.53
8/20/14,459.55
8/21/14,460.87
8/22/14,460.02
8/25/14,462.1
8/26/14,462.76
8/27/14,462.71
8/28/14,461.84
8/29/14,463.5
9/2/14,463.49
9/3/14,463
9/4/14,462.2
9/5/14,464.44
9/8/14,463.17
9/9/14,460
9/10/14,461.6
9/11/14,462.21
9/12/14,459.26
9/15/14,458.66
9/16/14,461.97
9/17/14,462.52
9/18/14,464.72
9/19/14,464.14
9/22/14,460.15
9/23/14,457.33
9/24/14,460.81
9/25/14,453.48
9/26/14,457.29
9/29/14,456.18
9/30/14,454.53
10/1/14,448.49
10/2/14,448.71
10/3/14,453.5
10/6/14,452.64
10/7/14,445.78
10/8/14,453.48
10/9/14,443.97
10/10/14,438.7
10/13/14,431.8
10/14/14,432.89
10/15/14,429.83
10/16/14,430.34
10/17/14,435.5
10/20/14,439.56
10/21/14,448.24
10/22/14,444.78
10/23/14,450.39
10/24/14,453.37
10/27/14,452.73
10/28/14,458.59
10/29/14,457.95
10/30/14,460.69
10/31/14,466.19
11/3/14,466.15
11/4/14,464.78
11/5/14,467.3
11/6/14,469.15
11/7/14,469.31
11/10/14,470.79
11/11/14,471.09
11/12/14,470.99
11/13/14,470.89
11/14/14,470.96
11/17/14,471.07
11/18/14,473.47
11/19/14,472.55
11/20/14,473.74
11/21/14,476.12
11/24/14,477.76
11/25/14,477.25
11/26/14,478.5
11/28/14,476.89
12/1/14,473.3
12/2/14,476.37
12/3/14,478.45
12/4/14,477.8
12/5/14,478.67
12/8/14,475.12
12/9/14,475.5
12/10/14,467.52
12/11/14,469.65
12/12/14,462.19
12/15/14,459.19
12/16/14,455.62
12/17/14,465.09
12/18/14,475.84
12/19/14,477.91
12/22/14,479.79
12/23/14,480.75
12/24/14,480.79
12/26/14,482.43
12/29/14,483.03
12/30/14,480.71
12/31/14,475.8
1/2/15,475.51
1/5/15,466.95
1/6/15,462.61
1/7/15,468.01
1/8/15,476.3
1/9/15,472.29
1/12/15,468.63
1/13/15,467.58
1/14/15,464.95
1/15/15,460.48
1/16/15,466.76
1/20/15,467.18
1/21/15,469.33
1/22/15,476.71
1/23/15,474.17
1/26/15,475.82
1/27/15,469.84
1/28/15,463.53
1/29/15,467.9
1/30/15,461.68
2/2/15,467.47
2/3/15,474.43
2/4/15,472.47
2/5/15,477.37
2/6/15,475.77
2/9/15,473.64
2/10/15,478.48
2/11/15,478.44
2/12/15,483.12
2/13/15,485.15
2/17/15,485.84
2/18/15,485.89
2/19/15,485.35
2/20/15,488.32
2/23/15,488.17
2/24/15,489.46
2/25/15,489.08
2/26/15,488.39
2/27/15,486.89
3/2/15,489.94
3/3/15,487.67
3/4/15,485.5
3/5/15,486.08
3/6/15,479.27
3/9/15,481.19
3/10/15,473.25
3/11/15,472.82
3/12/15,478.84
3/13/15,475.95
3/16/15,482.17
3/17/15,480.83
3/18/15,486.57
3/19/15,484.38
3/20/15,488.88
3/23/15,488.07
3/24/15,485.26
3/25/15,478
3/26/15,476.87
3/27/15,478.12
3/30/15,484.04
3/31/15,480.05
4/1/15,478.2
4/2/15,479.89
4/6/15,483.06
4/7/15,481.77
4/8/15,483.18
4/9/15,485.02
4/10/15,487.42
4/13/15,485.32
4/14/15,486.05
4/15/15,488.54
4/16/15,488.08
4/17/15,482.45
4/20/15,486.92
4/21/15,486.24
4/22/15,488.56
4/23/15,489.87
4/24/15,490.66
4/27/15,488.44
4/28/15,489.87
4/29/15,487.86
4/30/15,482.69
5/1/15,487.81
5/4/15,489.28
5/5/15,483.46
5/6/15,481.57
5/7/15,483.4
5/8/15,489.62
5/11/15,487.4
5/12/15,485.99
5/13/15,485.88
5/14/15,491.11
5/15/15,491.41
5/18/15,493.2
5/19/15,492.84
5/20/15,492.46
5/21/15,493.51
5/22/15,492.42
5/26/15,487.3
5/27/15,491.78
5/28/15,491.15
5/29/15,488.03
6/1/15,489.04
6/2/15,488.67
6/3/15,489.95
6/4/15,485.68
6/5/15,485.3
6/8/15,482.16
6/9/15,482.22
6/10/15,488.05
6/11/15,488.98
6/12/15,485.75
6/15/15,483.48
6/16/15,486.29
6/17/15,487.11
6/18/15,491.89
6/19/15,489.5
6/22/15,492.41
6/23/15,492.78
6/24/15,489.05
6/25/15,487.65
6/26/15,487.51
6/29/15,477.28
6/30/15,478.5
7/1/15,481.67
7/2/15,481.37
7/6/15,479.56
7/7/15,482.33
7/8/15,474.45
7/9/15,475.49
7/10/15,481.32
7/13/15,486.5
7/14/15,488.66
7/15/15,487.98
7/16/15,491.72
7/17/15,491.82
7/20/15,492.07
7/21/15,489.88
7/22/15,488.96
7/23/15,486.06
7/24/15,480.88
7/27/15,478.01
7/28/15,483.78
7/29/15,487.46
7/30/15,487.6
7/31/15,486.76
8/3/15,485.36
8/4/15,484.35
8/5/15,485.93
8/6/15,482.11
8/7/15,480.73
8/10/15,486.95
8/11/15,482.34
8/12/15,482.58
8/13/15,482.01
8/14/15,484.07
8/17/15,486.75
8/18/15,485.34
8/19/15,481.23
8/20/15,471.01
8/21/15,456.59
8/24/15,438.59
8/25/15,432.79
8/26/15,449.02
8/27/15,459.82
8/28/15,460.32
8/31/15,456.65
9/1/15,443.22
9/2/15,451.12
9/3/15,451.79
9/4/15,445.07
9/8/15,456.14
9/9/15,449.96
9/10/15,452.15
9/11/15,454.2
9/14/15,452.33
9/15/15,458.06
9/16/15,462.08
9/17/15,461.03
9/18/15,453.56
9/21/15,455.64
9/22/15,449.95
9/23/15,449.02
9/24/15,447.51
9/25/15,447.26
9/28/15,435.76
9/29/15,436.14
9/30/15,444.16
10/1/15,444.81
10/2/15,451.14
10/5/15,459.57
10/6/15,457.87
10/7/15,461.82
10/8/15,466.01
10/9/15,466.38
10/12/15,466.92
10/13/15,463.53
10/14/15,461.17
10/15/15,467.96
10/16/15,469.89
10/19/15,470.13
10/20/15,469.56
10/21/15,466.49
10/22/15,473.8
10/23/15,478.79
10/26/15,477.85
10/27/15,476.27
10/28/15,482.44
10/29/15,481.9
10/30/15,479.75
11/2/15,485.65
11/3/15,486.94
11/4/15,485.28
11/5/15,484.84
11/6/15,484.72
11/9/15,479.92
11/10/15,480.77
11/11/15,479.06
11/12/15,472.03
11/13/15,466.88
11/16/15,473.7
11/17/15,472.99
11/18/15,480.64
11/19/15,480.05
11/20/15,481.97
11/23/15,481.6
11/24/15,482.42
11/25/15,482.59
11/27/15,483.01
11/30/15,480.78
12/1/15,485.74
12/2/15,480.4
12/3/15,473.38
12/4/15,482.64
12/7/15,479.04
12/8/15,475.91
12/9/15,472.03
12/10/15,473.1
12/11/15,464.05
12/14/15,465.75
12/15/15,470.74
12/16/15,477.43
12/17/15,470.39
12/18/15,462.22
12/21/15,465.75
12/22/15,469.89
12/23/15,475.75
12/24/15,475.12
12/28/15,474.07
12/29/15,479
12/30/15,475.48
12/31/15,470.91
1/4/16,463.63
1/5/16,464.54
1/6/16,458.44
1/7/16,447.5
1/8/16,442.48
1/11/16,442.7
1/12/16,445.97
1/13/16,434.74
1/14/16,441.8
1/15/16,432.6
1/19/16,432.49
1/20/16,427.79
1/21/16,429.8
1/22/16,438.66
1/25/16,431.6
1/26/16,438.1
1/27/16,433.31
1/28/16,435.49
1/29/16,446.61
2/1/16,446.37
2/2/16,437.9
2/3/16,440.11
2/4/16,441
2/5/16,432.7
2/8/16,426.52
2/9/16,426.12
2/10/16,426.11
2/11/16,420.82
2/12/16,428.97
2/16/16,436.29
2/17/16,443.39
2/18/16,441.42
2/19/16,441.47
2/22/16,447.77
2/23/16,442.39
2/24/16,444.49
2/25/16,449.5
2/26/16,448.94
2/29/16,445.49
3/1/16,455.98
3/2/16,458.06
3/3/16,460.01
3/4/16,461.69
3/7/16,462.37
3/8/16,456.76
3/9/16,459.03
3/10/16,458.91
3/11/16,466.57
3/14/16,465.85
3/15/16,464.66
3/16/16,467.43
3/17/16,470.8
3/18/16,472.99
3/21/16,473.36
3/22/16,472.96
3/23/16,469.58
3/24/16,469.51
3/28/16,469.87
3/29/16,474.58
3/30/16,476.46
3/31/16,475.64
4/1/16,478.52
4/4/16,476.66
4/5/16,471.79
4/6/16,476.69
4/7/16,470.92
4/8/16,472.39
4/11/16,471.14
4/12/16,475.73
4/13/16,480.92
4/14/16,480.84
4/15/16,480.58
4/18/16,483.65
4/19/16,485.18
4/20/16,485.53
4/21/16,482.86
4/22/16,483.32
4/25/16,482.23
4/26/16,483.54
4/27/16,484.46
4/28/16,479.8
4/29/16,477.35
5/2/16,481.09
5/3/16,476.68
5/4/16,473.92
5/5/16,473.69
5/6/16,475.31
5/9/16,475.64
5/10/16,481.47
5/11/16,476.82
5/12/16,476.66
5/13/16,472.61
5/16/16,477.25
5/17/16,472.6
5/18/16,472.7
5/19/16,470.89
5/20/16,474.1
5/23/16,473.1
5/24/16,479.8
5/25/16,483.12
5/26/16,482.99
5/27/16,485.24
5/31/16,484.88
6/1/16,485.61
6/2/16,487.1
6/3/16,485.61
6/6/16,488.19
6/7/16,488.95
6/8/16,490.68
6/9/16,489.74
6/10/16,484.99
6/13/16,480.9
6/14/16,480
6/15/16,479.26
6/16/16,480.57
6/17/16,479.16
6/20/16,482.19
6/21/16,483.31
6/22/16,482.45
6/23/16,489.15
6/24/16,471.42
6/27/16,462.36
6/28/16,470.53
6/29/16,478.63
6/30/16,485.42
7/1/16,486.4
7/5/16,482.78
7/6/16,485.37
7/7/16,485.07
7/8/16,492.72
7/11/16,494.6
7/12/16,498.25
7/13/16,498.22
7/14/16,500.65
7/15/16,500.25
7/18/16,501.37
7/19/16,500.56
7/20/16,502.74
7/21/16,500.85
7/22/16,503.24
7/25/16,501.7
7/26/16,502.12
7/27/16,501.47
7/28/16,502.25
7/29/16,503.16
8/1/16,502.46
8/2/16,498.96
8/3/16,500.66
8/4/16,500.77
8/5/16,505.21
8/8/16,504.78
8/9/16,504.95
8/10/16,503.45
8/11/16,505.72
8/12/16,505.29
8/15/16,506.96
8/16/16,504
8/17/16,504.73
8/18/16,506.09
8/19/16,505.47
8/22/16,505.27
8/23/16,506.45
8/24/16,503.73
8/25/16,503.25
8/26/16,502.38
8/29/16,505.08
8/30/16,504.19
8/31/16,502.92
9/1/16,502.87
9/2/16,505.3
9/6/16,506.56
9/7/16,506.73
9/8/16,505.49
9/9/16,492.84
9/12/16,499.91
9/13/16,492.31
9/14/16,491.89
9/15/16,496.92
9/16/16,495.04
9/19/16,495.39
9/20/16,495.3
9/21/16,500.83
9/22/16,504.42
9/23/16,501.43
9/26/16,497.18
9/27/16,500.12
9/28/16,502.94
9/29/16,498.14
9/30/16,502.16
10/3/16,500.39
10/4/16,497.91
10/5/16,500.11
10/6/16,500.37
10/7/16,498.55
10/10/16,501.05
10/11/16,494.61
10/12/16,495.26
10/13/16,493.57
10/14/16,493.65
10/17/16,492.23
10/18/16,495.21
10/19/16,496.41
10/20/16,495.55
10/21/16,495.45
10/24/16,497.87
10/25/16,495.75
10/26/16,494.68
10/27/16,492.86
10/28/16,491.44
10/31/16,491.7
11/1/16,488.13
11/2/16,484.78
11/3/16,482.75
11/4/16,482.15
11/7/16,492.85
11/8/16,494.64
11/9/16,500.66
11/10/16,502
11/11/16,502.14
11/14/16,502.92
11/15/16,506.49
11/16/16,505.79
11/17/16,508.21
11/18/16,507.21
11/21/16,510.91
11/22/16,512.4
11/23/16,513.04
11/25/16,515.03
11/28/16,512.11
11/29/16,512.77
11/30/16,511.42
12/1/16,509.65
12/2/16,509.88
12/5/16,513.25
12/6/16,515.36
12/7/16,522.04
12/8/16,523.76
12/9/16,526.5
12/12/16,525.54
12/13/16,528.69
12/14/16,524.14
12/15/16,526.26
12/16/16,525.29
12/19/16,526.53
12/20/16,528.64
12/21/16,527.19
12/22/16,525.9
12/23/16,526.67
12/27/16,527.99
12/28/16,523.42
12/29/16,523.44
12/30/16,521.04
1/3/17,525.32
1/4/17,528.9
1/5/17,527.99
1/6/17,529.51
1/9/17,527.4
1/10/17,527.81
1/11/17,529.34
1/12/17,527.92
1/13/17,529.14
1/17/17,527.16
1/18/17,528.25
1/19/17,526.07
1/20/17,527.92
1/23/17,526.51
1/24/17,530.46
1/25/17,534.75
1/26/17,534.17
1/27/17,533.49
1/30/17,530.07
1/31/17,529.9
2/1/17,529.92
2/2/17,530.13
2/3/17,534.36
2/6/17,533.01
2/7/17,532.94
2/8/17,533.26
2/9/17,536.67
2/10/17,538.74
2/13/17,541.41
2/14/17,543.48
2/15/17,546.11
2/16/17,545.62
2/17/17,546.45
2/21/17,549.89
2/22/17,549.14
2/23/17,549.03
2/24/17,549.82
2/27/17,550.73
2/28/17,548.73
3/1/17,556.45
3/2/17,552.85
3/3/17,553.08
3/6/17,551.07
3/7/17,549.27
3/8/17,547.84
3/9/17,547.99
3/10/17,549.82
3/13/17,550.14
3/14/17,548.24
3/15/17,553.12
3/16/17,552.34
3/17/17,551.87
3/20/17,550.56
3/21/17,543.21
3/22/17,544.16
3/23/17,543.86
3/24/17,543.4
3/27/17,542.86
3/28/17,546.83
3/29/17,547.51
3/30/17,549.31
3/31/17,548.27
4/3/17,546.9
4/4/17,547.14
4/5/17,545.15
4/6/17,546.57
4/7/17,546.12
4/10/17,546.6
4/11/17,546.26
4/12/17,543.72
4/13/17,539.77
4/17/17,544.59
4/18/17,543.19
4/19/17,542.53
4/20/17,546.82
4/21/17,545.2
4/24/17,551.17
4/25/17,554.57
4/26/17,554.46
4/27/17,554.73
4/28/17,553.18
5/1/17,554.22
5/2/17,554.69
5/3/17,553.77
5/4/17,553.96
5/5/17,556.4
5/8/17,556.21
5/9/17,555.63
5/10/17,556.52
5/11/17,555.06
5/12/17,554
5/15/17,556.77
5/16/17,556.38
5/17/17,546.03
5/18/17,547.91
5/19/17,551.71
5/22/17,554.59
5/23/17,555.63
5/24/17,556.98
5/25/17,559.29
5/26/17,559.35
5/30/17,558.49
5/31/17,558.27
6/1/17,562.97
6/2/17,565.03
6/5/17,564.11
6/6/17,562.53
6/7/17,563.35
6/8/17,564.04
6/9/17,563.91
6/12/17,563.41
6/13/17,566
6/14/17,565.22
6/15/17,563.81
6/16/17,563.87
6/19/17,568.43
6/20/17,564.37
6/21/17,563.74
6/22/17,563.61
6/23/17,564.73
6/26/17,565.07
6/27/17,560.51
6/28/17,565.65
6/29/17,560.91
6/30/17,561.75
7/3/17,563.33
7/5/17,563.8
7/6/17,558.32
7/7/17,562.11
7/10/17,562.37
7/11/17,562.07
7/12/17,566.16
7/13/17,567.21
7/14/17,569.78
7/17/17,569.86
7/18/17,569.99
7/19/17,573.34
7/20/17,573.23
7/21/17,572.85
7/24/17,572.37
7/25/17,574.37
7/26/17,574.06
7/27/17,573.35
7/28/17,572.43
7/31/17,571.99
8/1/17,573.39
8/2/17,573.13
8/3/17,571.82
8/4/17,572.96
8/7/17,573.84
8/8/17,572.42
8/9/17,571.8
8/10/17,563.45
8/11/17,564.16
8/14/17,569.96
8/15/17,569.33
8/16/17,570.17
8/17/17,561.24
8/18/17,560.2
8/21/17,560.75
8/22/17,566.29
8/23/17,564.38
8/24/17,563.31
8/25/17,564.41
8/28/17,564.64
8/29/17,565.04
8/30/17,567.7
8/31/17,571.12
9/1/17,572.43
9/5/17,567.91
9/6/17,569.58
9/7/17,569.3
9/8/17,568.69
9/11/17,574.88
9/12/17,577.03
9/13/17,577.42
9/14/17,576.78
9/15/17,578.01
9/18/17,579.09
9/19/17,579.63
9/20/17,580.14
9/21/17,578.46
9/22/17,579.05
9/25/17,578.01
9/26/17,578.18
9/27/17,581.04
9/28/17,581.8
9/29/17,583.83
10/2/17,586.47
10/3/17,587.74
10/4/17,588.29
10/5/17,591.44
10/6/17,590.81
10/9/17,589.64
10/10/17,591.03
10/11/17,591.97
10/12/17,591.06
10/13/17,591.48
10/16/17,592.42
10/17/17,592.65
10/18/17,593.3
10/19/17,593.46
10/20/17,596.53
10/23/17,594.08
10/24/17,595.14
10/25/17,592.32
10/26/17,593.28
10/27/17,597.91
10/30/17,595.62
10/31/17,596.52
11/1/17,597.15
11/2/17,597.28
11/3/17,598.93
11/6/17,599.83
11/7/17,599.24
11/8/17,600.22
11/9/17,597.89
11/10/17,597.4
11/13/17,598.03
11/14/17,596.73
11/15/17,593.47
11/16/17,598.58
11/17/17,597.34
11/20/17,598.31
11/21/17,602.34
11/22/17,601.87
11/24/17,603.04
11/27/17,602.66
11/28/17,608.86
11/29/17,608.98
11/30/17,613.67
12/1/17,612.33
12/4/17,611.76
12/5/17,609.16
12/6/17,608.82
12/7/17,610.81
12/8/17,613.99
12/11/17,615.64
12/12/17,616.36
12/13/17,616.18
12/14/17,613.32
12/15/17,619.05
12/18/17,622.72
12/19/17,620.55
12/20/17,620.18
12/21/17,621.49
